materialSampleID,principalInvestigator,locality,phylum,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,georeferenceProtocol,yearCollected,monthCollected,dayCollected,genus,species,permitInformation,basisOfIdentification,country,lifeStage,sex,geneticTissueType,stateProvince,island,islandGroup,establishmentMeans,habitat,microHabitat,substratum,minimumDepthInMeters,maximumDepthInMeters,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,associatedTaxa,wormsID,weight,length,class,order,family,subSpecies,vernacularName,taxonRemarks,sampleOwnerInstitutionCode,fundingSource,occurrenceID,catalogNumber,associatedSequences,recordedBy,identifiedBy,yearIdentified,monthIdentified,dayIdentified,preservative,samplingProtocol,plateID,wellID,extractionID,previousTissueID,tissueStorageID,associatedMedia,associatedReferences,previousIdentifications,occurrenceRemarks,fieldNotes,eventRemarks,bcid
SYD_71,Cynthia Riginos,Sydney,Chordata,-33.884749,151.297628,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,New South Wales permits to D G Booth and W Figueira: F94/696; F86/556A,Morphology,Australia,,,,New South Wales,,,,,,,,,,,,277145,,,,,,,,,UQ,,SYD_71,,KJ779944; KJ779345,Liggins,David Booth,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2SYD_71
2210,Cynthia Riginos,Ndoke Ndoke island,Chordata,-8.338566667,157.5027,,Handheld GPS,2010,12,11,Pomacentrus,coelestis,The Research Act 1982 (No. 9 of 1982) Research Permit; Solomon Islands Minister for Education and Human Resources Development,Morphology,Solomon Islands,adult,,,Roviana Lagoon,,,,,,,2,2,,,,277145,,,,,,,,,UQ,"""ARC_DP0878306, The Explorers Club Exploration Fund to Liggins""",2210,,KJ779313,Liggins/Keyse,Liggins/Keyse,2010,12,11,DMSO,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,photo,ark:/21547/qR22210
MTB_15,Cynthia Riginos,Moreton Bay,Chordata,-27.19234,153.253332,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,""" QLD Fisheries: 118636, 150981 """,Morphology,Australia,,,,Queensland,,,,,,,,,,,,277145,,,,,,,,,UQ,,MTB_15,,KJ779259,Liggins,David Harris,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2MTB_15
3157,Cynthia Riginos,Dili,Chordata,-8.554226667,125.5006467,,Handheld GPS,2011,7,20,Pomacentrus,coelestis,"""Minist?rio da Aquicultura e Pescas, Direc??o Nacional de Pescas e Aquicultura (authorised by A Fernandes, L Fontes, J Freitas; guia de marssa: 502/DNPA/VIII/10 and 452/DNPA/VII/11). Export of samples was authorised by the Departmento de Quarentena das Pescas (export permit: 162/FQ006/EXP./DNQB/VII/2011)""",Morphology,Timor L'este,adult,,,Timor Leste,,,,,,,5,5,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3157,,KJ779952; KJ779366,Liggins,Liggins,2011,7,20,EtOH,whole specimen,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,photo,ark:/21547/qR23157
LDH_33,Cynthia Riginos,Lord Howe Island,Chordata,-31.52348,159.070477,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,New South Wales permits to D G Booth and W Figueira: F94/696; F86/556A,Morphology,Australia,,,,New South Wales,,,,,,,,,,,,277145,,,,,,,,,UQ,,LDH_33,,KJ779203,Liggins,David Booth,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2LDH_33
OTR_7,Cynthia Riginos,One Tree Island,Chordata,-23.421607,151.902092,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,"""GBRMPA: G10/33597.1, G08/26733.1, G08/28114.1, G09/31678.1, G11/34452.1, G11/34640.1 & QLD Fisheries: 118636, 150981 """,Morphology,Australia,,,,Queensland,,,,,,,,,,,,277145,,,,,,,,,UQ,,OTR_7,,KJ779930; KJ779291,Liggins,David Booth,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2OTR_7
OTR_5,Cynthia Riginos,One Tree Island,Chordata,-23.421607,151.902092,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,"""GBRMPA: G10/33597.1, G08/26733.1, G08/28114.1, G09/31678.1, G11/34452.1, G11/34640.1 & QLD Fisheries: 118636, 150981 """,Morphology,Australia,,,,Queensland,,,,,,,,,,,,277145,,,,,,,,,UQ,,OTR_5,,KJ779928; KJ779289,Liggins,David Booth,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2OTR_5
1668,Cynthia Riginos,East of Dili,Chordata,-8.471265,125.887245,,google earth,2010,8,4,Pomacentrus,coelestis,"""Minist?rio da Aquicultura e Pescas, Direc??o Nacional de Pescas e Aquicultura (authorised by A Fernandes, L Fontes, J Freitas; guia de marssa: 502/DNPA/VIII/10 and 452/DNPA/VII/11). Export of samples was authorised by the Departmento de Quarentena das Pescas (export permit: 162/FQ006/EXP./DNQB/VII/2011)""",Morphology,Timor L'este,adult,,,Timor Leste,,,,,,,3,3,,,,277145,,,,,,,,,UQ,ARC_DP0878306,1668,,KJ779364,Liggins,Liggins,2010,8,4,DMSO,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,"""photo, whole fish kept, present in AUSTRALIA""",ark:/21547/qR21668
SRK_6,Cynthia Riginos,Seal Rocks,Chordata,-32.42,152.57,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,New South Wales permits to D G Booth and W Figueira: F94/696; F86/556A,Morphology,Australia,,,,New South Wales,,,,,,,,,,,,277145,,,,,,,,,UQ,,SRK_6,,KJ779336,Liggins,David Harris,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2SRK_6
2209,Cynthia Riginos,Ndoke Ndoke island,Chordata,-8.338566667,157.5027,,Handheld GPS,2010,12,11,Pomacentrus,coelestis,The Research Act 1982 (No. 9 of 1982) Research Permit; Solomon Islands Minister for Education and Human Resources Development,Morphology,Solomon Islands,adult,,,Roviana Lagoon,,,,,,,2,2,,,,277145,,,,,,,,,UQ,"""ARC_DP0878306, The Explorers Club Exploration Fund to Liggins""",2209,,KJ779312,Liggins/Keyse,Liggins/Keyse,2010,12,11,DMSO,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,photo,ark:/21547/qR22209
MRB_70,Cynthia Riginos,Merimbula,Chordata,-36.881758,149.947219,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,New South Wales permits to D G Booth and W Figueira: F94/696; F86/556A,Morphology,Australia,,,,New South Wales,,,,,,,,,,,,277145,,,,,,,,,UQ,,MRB_70,,KJ779250,Liggins,David Booth,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2MRB_70
NAR_61,Cynthia Riginos,Narooma,Chordata,-36.20168,150.144424,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,New South Wales permits to D G Booth and W Figueira: F94/696; F86/556A,Morphology,Australia,,,,New South Wales,,,,,,,,,,,,277145,,,,,,,,,UQ,,NAR_61,,KJ779917; KJ779278,Liggins,David Booth,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2NAR_61
3867,Cynthia Riginos,Kavieng,Chordata,-2.58,150.7702667,,"""Google Earth, not 100% sure of reef patch location""",2011,11,25,Pomacentrus,coelestis,research visa no. 10350008304; Dept Env & Conservation/Nat Research Institute,Morphology,Papua New Guinea,adult,,,New Ireland Province,,,,,,,3,3,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3867,,KJ779176,Keyse,Keyse,2011,11,25,DMSO & 40% alcohol,muscle and frame,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,,ark:/21547/qR23867
SLT_83,Cynthia Riginos,Solitary Islands,Chordata,-30.303199,153.162965,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,New South Wales permits to D G Booth and W Figueira: F94/696; F86/556A,Morphology,Australia,,,,New South Wales,,,,,,,,,,,,277145,,,,,,,,,UQ,,SLT_83,,KJ779938; KJ779308,Liggins,David Booth,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2SLT_83
MTB_17,Cynthia Riginos,Moreton Bay,Chordata,-27.19234,153.253332,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,""" QLD Fisheries: 118636, 150981 """,Morphology,Australia,,,,Queensland,,,,,,,,,,,,277145,,,,,,,,,UQ,,MTB_17,,KJ779261,Liggins,David Harris,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2MTB_17
PRS_79,Cynthia Riginos,Port Stephens,Chordata,-32.677351,152.19066,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,New South Wales permits to D G Booth and W Figueira: F94/696; F86/556A,Morphology,Australia,,,,New South Wales,,,,,,,,,,,,277145,,,,,,,,,UQ,,PRS_79,,KJ779934; KJ779295,Liggins,David Booth,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2PRS_79
3869,Cynthia Riginos,Kavieng,Chordata,-2.58,150.7702667,,"""Google Earth, not 100% sure of reef patch location""",2011,11,25,Pomacentrus,coelestis,research visa no. 10350008304; Dept Env & Conservation/Nat Research Institute,Morphology,Papua New Guinea,adult,,,New Ireland Province,,,,,,,3,3,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3869,,KJ779178,Keyse,Keyse,2011,11,25,DMSO & 40% alcohol,muscle and frame,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,,ark:/21547/qR23869
SLT_49,Cynthia Riginos,Solitary Islands,Chordata,-30.303199,153.162965,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,New South Wales permits to D G Booth and W Figueira: F94/696; F86/556A,Morphology,Australia,,,,New South Wales,,,,,,,,,,,,277145,,,,,,,,,UQ,,SLT_49,,KJ779296,Liggins,David Booth,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2SLT_49
3870,Cynthia Riginos,Kavieng,Chordata,-2.58,150.7702667,,"""Google Earth, not 100% sure of reef patch location""",2011,11,25,Pomacentrus,coelestis,research visa no. 10350008304; Dept Env & Conservation/Nat Research Institute,Morphology,Papua New Guinea,adult,,,New Ireland Province,,,,,,,3,3,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3870,,KJ779179,Keyse,Keyse,2011,11,25,DMSO & 40% alcohol,muscle and frame,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,,ark:/21547/qR23870
1411,Cynthia Riginos,Ashmore Reef,Chordata,-12.30718333,122.9852167,,GPS,2009,5,12,Pomacentrus,coelestis,"""AU-COM2010105; Department of Environment, Water, Heritage and Arts""",Morphology,Australia,adult,,,Western Australia,,,,,,,4,4,,,,277145,,,,,,,,,UQ,ARC_DP0878306,1411,,KJ779127,Liggins,Liggins,2009,5,12,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,"""photo, whole fish kept""",ark:/21547/qR21411
MRB_69,Cynthia Riginos,Merimbula,Chordata,-36.881758,149.947219,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,New South Wales permits to D G Booth and W Figueira: F94/696; F86/556A,Morphology,Australia,,,,New South Wales,,,,,,,,,,,,277145,,,,,,,,,UQ,,MRB_69,,KJ779914; KJ779249,Liggins,David Booth,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2MRB_69
MTB_14,Cynthia Riginos,Moreton Bay,Chordata,-27.19234,153.253332,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,""" QLD Fisheries: 118636, 150981 """,Morphology,Australia,,,,Queensland,,,,,,,,,,,,277145,,,,,,,,,UQ,,MTB_14,,KJ779258,Liggins,David Harris,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2MTB_14
SWT_7,Cynthia Riginos,South West Rocks,Chordata,-30.875376,153.056505,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,New South Wales permits to D G Booth and W Figueira: F94/696; F86/556A,Morphology,Australia,,,,New South Wales,,,,,,,,,,,,277145,,,,,,,,,UQ,,SWT_7,,KJ779342,Liggins,David Harris,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2SWT_7
LDH_151,Cynthia Riginos,Lord Howe Island,Chordata,-31.52348,159.070477,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,New South Wales permits to D G Booth and W Figueira: F94/696; F86/556A,Morphology,Australia,,,,New South Wales,,,,,,,,,,,,277145,,,,,,,,,UQ,,LDH_151,,KJ779879; KJ779196,Liggins,David Booth,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2LDH_151
JVB_104,Cynthia Riginos,Jervis Bay,Chordata,-35.10698,150.777035,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,New South Wales permits to D G Booth and W Figueira: F94/696; F86/556A,Morphology,Australia,,,,New South Wales,,,,,,,,,,,,277145,,,,,,,,,UQ,,JVB_104,,KJ779873; KJ779170,Liggins,David Booth,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2JVB_104
JVB_108,Cynthia Riginos,Jervis Bay,Chordata,-35.10698,150.777035,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,New South Wales permits to D G Booth and W Figueira: F94/696; F86/556A,Morphology,Australia,,,,New South Wales,,,,,,,,,,,,277145,,,,,,,,,UQ,,JVB_108,,KJ779874; KJ779172,Liggins,David Booth,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2JVB_108
OTR_27,Cynthia Riginos,One Tree Island,Chordata,-23.421607,151.902092,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,"""GBRMPA: G10/33597.1, G08/26733.1, G08/28114.1, G09/31678.1, G11/34452.1, G11/34640.1 & QLD Fisheries: 118636, 150981 """,Morphology,Australia,,,,Queensland,,,,,,,,,,,,277145,,,,,,,,,UQ,,OTR_27,,KJ779925; KJ779286,Liggins,David Booth,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2OTR_27
1414,Cynthia Riginos,Ashmore Reef,Chordata,-12.30718333,122.9852167,,GPS,2009,5,12,Pomacentrus,coelestis,"""AU-COM2010108; Department of Environment, Water, Heritage and Arts""",Morphology,Australia,adult,,,Western Australia,,,,,,,4,4,,,,277145,,,,,,,,,UQ,ARC_DP0878306,1414,,KJ779130,Liggins,Liggins,2009,5,12,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,"""photo, whole fish kept""",ark:/21547/qR21414
LIZ_140,Cynthia Riginos,Lizard Island,Chordata,-14.68771,145.489121,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,"""GBRMPA: G10/33597.1, G08/26733.1, G08/28114.1, G09/31678.1, G11/34452.1, G11/34640.1 & QLD Fisheries: 118636, 150981 """,Morphology,Australia,,,,Queensland,,,,,,,,,,,,277145,,,,,,,,,UQ,,LIZ_140,,KJ779888; KJ779106,Liggins,David Booth,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2LIZ_140
SRK_13,Cynthia Riginos,Seal Rocks,Chordata,-32.42,152.57,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,New South Wales permits to D G Booth and W Figueira: F94/696; F86/556A,Morphology,Australia,,,,New South Wales,,,,,,,,,,,,277145,,,,,,,,,UQ,,SRK_13,,KJ779329,Liggins,David Harris,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2SRK_13
OTR_4,Cynthia Riginos,One Tree Island,Chordata,-23.421607,151.902092,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,"""GBRMPA: G10/33597.1, G08/26733.1, G08/28114.1, G09/31678.1, G11/34452.1, G11/34640.1 & QLD Fisheries: 118636, 150981 """,Morphology,Australia,,,,Queensland,,,,,,,,,,,,277145,,,,,,,,,UQ,,OTR_4,,KJ779927; KJ779288,Liggins,David Booth,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2OTR_4
SWT_6,Cynthia Riginos,South West Rocks,Chordata,-30.875376,153.056505,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,New South Wales permits to D G Booth and W Figueira: F94/696; F86/556A,Morphology,Australia,,,,New South Wales,,,,,,,,,,,,277145,,,,,,,,,UQ,,SWT_6,,KJ779341,Liggins,David Harris,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2SWT_6
SRK_11,Cynthia Riginos,Seal Rocks,Chordata,-32.42,152.57,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,New South Wales permits to D G Booth and W Figueira: F94/696; F86/556A,Morphology,Australia,,,,New South Wales,,,,,,,,,,,,277145,,,,,,,,,UQ,,SRK_11,,KJ779327,Liggins,David Harris,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2SRK_11
1407,Cynthia Riginos,Ashmore Reef,Chordata,-12.30718333,122.9852167,,GPS,2009,5,12,Pomacentrus,coelestis,"""AU-COM2010101; Department of Environment, Water, Heritage and Arts""",Morphology,Australia,adult,,,Western Australia,,,,,,,4,4,,,,277145,,,,,,,,,UQ,ARC_DP0878306,1407,,KJ779124,Liggins,Liggins,2009,5,12,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,"""photo, whole fish kept""",ark:/21547/qR21407
2266,Cynthia Riginos,Kundu Hit Island,Chordata,-8.328533333,157.1625167,,Handheld GPS,2010,12,12,Pomacentrus,coelestis,The Research Act 1982 (No. 9 of 1982) Research Permit; Solomon Islands Minister for Education and Human Resources Development,Morphology,Solomon Islands,adult,,,Roviana Lagoon,,,,,,,3,3,,,,277145,,,,,,,,,UQ,"""ARC_DP0878306, The Explorers Club Exploration Fund to Liggins""",2266,,KJ779317,Liggins/Keyse,Liggins/Keyse,2010,12,12,DMSO,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,photo,ark:/21547/qR22266
LIZ_145,Cynthia Riginos,Lizard Island,Chordata,-14.68771,145.489121,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,"""GBRMPA: G10/33597.1, G08/26733.1, G08/28114.1, G09/31678.1, G11/34452.1, G11/34640.1 & QLD Fisheries: 118636, 150981 """,Morphology,Australia,,,,Queensland,,,,,,,,,,,,277145,,,,,,,,,UQ,,LIZ_145,,KJ779891; KJ779109,Liggins,David Booth,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2LIZ_145
3866,Cynthia Riginos,Kavieng,Chordata,-2.58,150.7702667,,"""Google Earth, not 100% sure of reef patch location""",2011,11,25,Pomacentrus,coelestis,research visa no. 10350008304; Dept Env & Conservation/Nat Research Institute,Morphology,Papua New Guinea,adult,,,New Ireland Province,,,,,,,3,3,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3866,,KJ779175,Keyse,Keyse,2011,11,25,DMSO & 40% alcohol,muscle and frame,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,,ark:/21547/qR23866
1413,Cynthia Riginos,Ashmore Reef,Chordata,-12.30718333,122.9852167,,GPS,2009,5,12,Pomacentrus,coelestis,"""AU-COM2010107; Department of Environment, Water, Heritage and Arts""",Morphology,Australia,adult,,,Western Australia,,,,,,,4,4,,,,277145,,,,,,,,,UQ,ARC_DP0878306,1413,,KJ779129,Liggins,Liggins,2009,5,12,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,"""photo, whole fish kept, otoliths removed""",ark:/21547/qR21413
1437,Cynthia Riginos,Ashmore Reef,Chordata,-12.30718333,122.9852167,,GPS,2009,5,12,Pomacentrus,coelestis,"""AU-COM2010131; Department of Environment, Water, Heritage and Arts""",Morphology,Australia,adult,,,Western Australia,,,,,,,4,4,,,,277145,,,,,,,,,UQ,ARC_DP0878306,1437,,KJ779152,Liggins,Liggins,2009,5,12,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,"""photo, whole fish kept""",ark:/21547/qR21437
NAR_96,Cynthia Riginos,Narooma,Chordata,-36.20168,150.144424,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,New South Wales permits to D G Booth and W Figueira: F94/696; F86/556A,Morphology,Australia,,,,New South Wales,,,,,,,,,,,,277145,,,,,,,,,UQ,,NAR_96,,KJ779919; KJ779280,Liggins,David Booth,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2NAR_96
3365,Cynthia Riginos,Bootless Bay,Chordata,-9.533966667,147.29485,,"""Google Earth, rough area, not 100% sure of reef location""",2011,8,25,Pomacentrus,coelestis,"""PNG visa to Ian McLeod, researcher/academic special exemption (10350006008); Dept Env & Conservation/Nat Research Institute""",Morphology,Papua New Guinea,adult,,,Central Province,,,,,,,,,,,,277145,,,,,,,,,UQ,ARC_DP0878306,3365,,KJ779235,"""Ian McLeod, James Cook University""","""Ian McLeod, James Cook University""",2011,8,25,ETOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,,ark:/21547/qR23365
LDH_155,Cynthia Riginos,Lord Howe Island,Chordata,-31.52348,159.070477,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,New South Wales permits to D G Booth and W Figueira: F94/696; F86/556A,Morphology,Australia,,,,New South Wales,,,,,,,,,,,,277145,,,,,,,,,UQ,,LDH_155,,KJ779881; KJ779198,Liggins,David Booth,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2LDH_155
1106,Cynthia Riginos,Mooloolaba,Chordata,-26.64805,153.1827,,GPS,2009,7,26,Pomacentrus,coelestis,QLD18636; QLD Dept of Fisheries,Morphology,Australia,adult,,,Brisbane,,,,,,,14,14,,,,277145,,,,,,,,,UQ,ARC_DP0878306,1106,,KJ779905; KJ779221,Treml/Liggins,Treml/Liggins,2009,7,26,EtOH,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,"""no photo, ~3cm""",ark:/21547/qR21106
MRB_98,Cynthia Riginos,Merimbula,Chordata,-36.881758,149.947219,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,New South Wales permits to D G Booth and W Figueira: F94/696; F86/556A,Morphology,Australia,,,,New South Wales,,,,,,,,,,,,277145,,,,,,,,,UQ,,MRB_98,,KJ779252,Liggins,David Booth,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2MRB_98
SYD_17,Cynthia Riginos,Sydney,Chordata,-33.884749,151.297628,,"""Google Earth, can't be 100% sure of reef location""",,,,Pomacentrus,coelestis,New South Wales permits to D G Booth and W Figueira: F94/696; F86/556A,Morphology,Australia,,,,New South Wales,,,,,,,,,,,,277145,,,,,,,,,UQ,,SYD_17,,KJ779940; KJ779351,Liggins,David Booth,,,,EtOH,,,,,,,,Liggins et al. in prep.,,,,,ark:/21547/qR2SYD_17
1839,Cynthia Riginos,Wingram Island,Chordata,-11.77439,136.53316,,GPS,2010,9,19,Pomacentrus,coelestis,2007-2008/S17/2696; NT Fisheries,Morphology,Australia,adult,,,"""Wessel Island, NT""",,,,,,,3,3,,,,277145,,,,,,,,,UQ,ARC_DP0878306,1839,,KJ779166,Treml,Treml,2010,9,19,DMSO,tissue,,,,,,photo vouchers of individual fishes and small invertebrates on lab server,Liggins et al. in prep.,,,,"""fish was frozen in field, transferred to DMSO 3 days later. DNA in whole fish probably no good.""",ark:/21547/qR21839
